Instance,Job,Operation,Machine,Start,End
tai50_15.txt - Instance 5,5,4,11,964,1043
tai50_15.txt - Instance 5,40,3,12,1127,1162
tai50_15.txt - Instance 5,24,2,9,920,979
tai50_15.txt - Instance 5,32,4,1,897,966
tai50_15.txt - Instance 5,48,3,1,966,1039
tai50_15.txt - Instance 5,27,4,5,1179,1237
tai50_15.txt - Instance 5,11,4,2,968,1019
tai50_15.txt - Instance 5,19,2,12,1162,1257
tai50_15.txt - Instance 5,23,6,2,1019,1113
tai50_15.txt - Instance 5,0,5,4,1019,1110
tai50_15.txt - Instance 5,37,3,0,1138,1226
tai50_15.txt - Instance 5,7,5,8,928,968
tai50_15.txt - Instance 5,2,3,13,1176,1229
tai50_15.txt - Instance 5,0,6,7,1110,1116
tai50_15.txt - Instance 5,4,7,12,1257,1307
tai50_15.txt - Instance 5,29,7,6,1327,1343
tai50_15.txt - Instance 5,4,8,7,1307,1347
tai50_15.txt - Instance 5,31,6,3,1114,1158
tai50_15.txt - Instance 5,0,7,13,1229,1269
tai50_15.txt - Instance 5,47,4,4,1110,1205
tai50_15.txt - Instance 5,39,4,0,1226,1298
tai50_15.txt - Instance 5,29,8,10,1343,1349
tai50_15.txt - Instance 5,6,7,0,1327,1335
tai50_15.txt - Instance 5,25,4,11,1043,1136
tai50_15.txt - Instance 5,0,8,1,1269,1288
tai50_15.txt - Instance 5,21,3,2,1176,1190
tai50_15.txt - Instance 5,46,3,3,1158,1216
tai50_15.txt - Instance 5,20,4,6,1343,1411
tai50_15.txt - Instance 5,17,5,12,1307,1393
tai50_15.txt - Instance 5,49,3,13,1269,1346
tai50_15.txt - Instance 5,22,5,6,1411,1421
tai50_15.txt - Instance 5,17,6,2,1393,1411
tai50_15.txt - Instance 5,13,3,5,1237,1316
tai50_15.txt - Instance 5,34,6,0,1335,1432
tai50_15.txt - Instance 5,49,4,8,1346,1389
tai50_15.txt - Instance 5,6,8,8,1389,1445
tai50_15.txt - Instance 5,28,4,0,1432,1461
tai50_15.txt - Instance 5,12,4,5,1316,1338
tai50_15.txt - Instance 5,30,4,11,1136,1144
tai50_15.txt - Instance 5,48,4,4,1205,1253
tai50_15.txt - Instance 5,34,7,9,1432,1526
tai50_15.txt - Instance 5,17,7,14,1411,1412
tai50_15.txt - Instance 5,25,5,12,1393,1490
tai50_15.txt - Instance 5,15,4,3,1216,1287
tai50_15.txt - Instance 5,23,7,7,1347,1361
tai50_15.txt - Instance 5,41,5,1,1288,1362
tai50_15.txt - Instance 5,10,4,7,1361,1362
tai50_15.txt - Instance 5,3,3,11,1144,1154
tai50_15.txt - Instance 5,37,4,2,1411,1421
tai50_15.txt - Instance 5,1,3,8,1445,1537
tai50_15.txt - Instance 5,18,6,11,1154,1190
tai50_15.txt - Instance 5,9,4,6,1421,1436
tai50_15.txt - Instance 5,44,6,10,1349,1365
tai50_15.txt - Instance 5,40,4,4,1253,1271
tai50_15.txt - Instance 5,35,3,6,1436,1501
tai50_15.txt - Instance 5,31,7,1,1362,1439
tai50_15.txt - Instance 5,38,4,5,1338,1359
tai50_15.txt - Instance 5,45,4,9,1526,1548
tai50_15.txt - Instance 5,38,5,0,1461,1501
tai50_15.txt - Instance 5,10,5,0,1501,1531
tai50_15.txt - Instance 5,45,5,14,1548,1613
tai50_15.txt - Instance 5,14,5,6,1501,1533
tai50_15.txt - Instance 5,8,4,12,1490,1572
tai50_15.txt - Instance 5,27,5,13,1346,1411
tai50_15.txt - Instance 5,17,8,13,1412,1447
tai50_15.txt - Instance 5,17,9,1,1447,1540
tai50_15.txt - Instance 5,33,5,0,1531,1548
tai50_15.txt - Instance 5,42,6,4,1271,1272
tai50_15.txt - Instance 5,48,5,11,1253,1297
tai50_15.txt - Instance 5,24,3,13,1447,1497
tai50_15.txt - Instance 5,11,5,8,1537,1619
tai50_15.txt - Instance 5,27,6,1,1540,1622
tai50_15.txt - Instance 5,17,10,7,1540,1630
tai50_15.txt - Instance 5,43,4,10,1365,1433
tai50_15.txt - Instance 5,26,5,7,1630,1656
tai50_15.txt - Instance 5,22,6,4,1421,1519
tai50_15.txt - Instance 5,40,5,13,1497,1547
tai50_15.txt - Instance 5,31,8,7,1656,1679
tai50_15.txt - Instance 5,7,6,7,1679,1703
tai50_15.txt - Instance 5,33,6,8,1619,1623
tai50_15.txt - Instance 5,8,5,14,1613,1638
tai50_15.txt - Instance 5,32,5,8,1623,1675
tai50_15.txt - Instance 5,39,5,6,1533,1597
tai50_15.txt - Instance 5,44,7,0,1548,1636
tai50_15.txt - Instance 5,37,5,12,1572,1671
tai50_15.txt - Instance 5,38,6,9,1548,1647
tai50_15.txt - Instance 5,36,4,2,1421,1423
tai50_15.txt - Instance 5,43,5,6,1597,1600
tai50_15.txt - Instance 5,23,8,9,1647,1727
tai50_15.txt - Instance 5,18,7,9,1727,1784
tai50_15.txt - Instance 5,25,6,13,1547,1633
tai50_15.txt - Instance 5,45,6,0,1636,1645
tai50_15.txt - Instance 5,35,4,14,1638,1649
tai50_15.txt - Instance 5,4,9,13,1633,1715
tai50_15.txt - Instance 5,34,8,1,1622,1699
tai50_15.txt - Instance 5,2,4,0,1645,1731
tai50_15.txt - Instance 5,5,5,2,1423,1456
tai50_15.txt - Instance 5,16,5,4,1519,1601
tai50_15.txt - Instance 5,8,6,3,1638,1647
tai50_15.txt - Instance 5,28,5,11,1461,1538
tai50_15.txt - Instance 5,11,6,6,1619,1718
tai50_15.txt - Instance 5,41,6,8,1675,1708
tai50_15.txt - Instance 5,46,4,9,1784,1878
tai50_15.txt - Instance 5,5,6,13,1715,1727
tai50_15.txt - Instance 5,13,4,11,1538,1553
tai50_15.txt - Instance 5,40,6,5,1547,1563
tai50_15.txt - Instance 5,1,4,12,1671,1763
tai50_15.txt - Instance 5,29,9,4,1601,1645
tai50_15.txt - Instance 5,3,4,14,1649,1713
tai50_15.txt - Instance 5,47,5,1,1699,1744
tai50_15.txt - Instance 5,19,3,10,1433,1485
tai50_15.txt - Instance 5,48,6,3,1647,1731
tai50_15.txt - Instance 5,5,7,5,1727,1739
tai50_15.txt - Instance 5,32,6,14,1713,1724
tai50_15.txt - Instance 5,0,9,10,1485,1573
tai50_15.txt - Instance 5,31,9,13,1727,1741
tai50_15.txt - Instance 5,9,5,9,1878,1916
tai50_15.txt - Instance 5,2,5,7,1731,1761
tai50_15.txt - Instance 5,24,4,2,1497,1572
tai50_15.txt - Instance 5,42,7,12,1763,1846
tai50_15.txt - Instance 5,25,7,2,1633,1648
tai50_15.txt - Instance 5,44,8,12,1846,1855
tai50_15.txt - Instance 5,1,5,9,1916,1924
tai50_15.txt - Instance 5,49,5,14,1724,1815
tai50_15.txt - Instance 5,23,9,14,1815,1861
tai50_15.txt - Instance 5,40,7,8,1708,1760
tai50_15.txt - Instance 5,23,10,1,1861,1881
tai50_15.txt - Instance 5,15,5,0,1731,1793
tai50_15.txt - Instance 5,3,5,12,1855,1905
tai50_15.txt - Instance 5,21,4,1,1881,1910
tai50_15.txt - Instance 5,20,5,7,1761,1787
tai50_15.txt - Instance 5,29,10,8,1760,1803
tai50_15.txt - Instance 5,9,6,1,1916,2002
tai50_15.txt - Instance 5,27,7,11,1622,1627
tai50_15.txt - Instance 5,49,6,2,1815,1866
tai50_15.txt - Instance 5,3,6,6,1905,1909
tai50_15.txt - Instance 5,44,9,1,2002,2090
tai50_15.txt - Instance 5,32,7,0,1793,1822
tai50_15.txt - Instance 5,30,5,3,1731,1801
tai50_15.txt - Instance 5,15,6,12,1905,1925
tai50_15.txt - Instance 5,1,6,3,1924,1999
tai50_15.txt - Instance 5,17,11,8,1803,1808
tai50_15.txt - Instance 5,38,7,4,1647,1707
tai50_15.txt - Instance 5,12,5,12,1925,2002
tai50_15.txt - Instance 5,14,6,4,1707,1801
tai50_15.txt - Instance 5,6,9,4,1801,1880
tai50_15.txt - Instance 5,43,6,4,1880,1952
tai50_15.txt - Instance 5,12,6,6,2002,2057
tai50_15.txt - Instance 5,9,7,2,2002,2018
tai50_15.txt - Instance 5,17,12,9,1924,2012
tai50_15.txt - Instance 5,27,8,4,1952,1957
tai50_15.txt - Instance 5,42,8,1,2090,2175
tai50_15.txt - Instance 5,10,6,14,1861,1882
tai50_15.txt - Instance 5,45,7,3,1999,2026
tai50_15.txt - Instance 5,48,7,13,1741,1826
tai50_15.txt - Instance 5,7,7,13,1826,1916
tai50_15.txt - Instance 5,27,9,3,2026,2118
tai50_15.txt - Instance 5,4,10,3,2118,2147
tai50_15.txt - Instance 5,18,8,5,1784,1818
tai50_15.txt - Instance 5,46,5,4,1957,1997
tai50_15.txt - Instance 5,46,6,2,2018,2060
tai50_15.txt - Instance 5,26,6,6,2057,2129
tai50_15.txt - Instance 5,47,6,13,1916,1932
tai50_15.txt - Instance 5,10,7,6,2129,2205
tai50_15.txt - Instance 5,34,9,3,2147,2190
tai50_15.txt - Instance 5,26,7,10,2129,2218
tai50_15.txt - Instance 5,12,7,13,2057,2153
tai50_15.txt - Instance 5,33,7,13,2153,2158
tai50_15.txt - Instance 5,18,9,3,2190,2195
tai50_15.txt - Instance 5,25,8,9,2012,2085
tai50_15.txt - Instance 5,18,10,2,2195,2271
tai50_15.txt - Instance 5,22,7,9,2085,2146
tai50_15.txt - Instance 5,36,5,12,2002,2083
tai50_15.txt - Instance 5,13,5,7,1787,1869
tai50_15.txt - Instance 5,30,6,12,2083,2166
tai50_15.txt - Instance 5,28,6,7,1869,1936
tai50_15.txt - Instance 5,0,10,11,1627,1714
tai50_15.txt - Instance 5,31,10,12,2166,2262
tai50_15.txt - Instance 5,39,6,4,1997,2058
tai50_15.txt - Instance 5,12,8,7,2153,2229
tai50_15.txt - Instance 5,18,11,13,2271,2354
tai50_15.txt - Instance 5,12,9,3,2229,2256
tai50_15.txt - Instance 5,37,6,4,2058,2106
tai50_15.txt - Instance 5,32,8,3,2256,2293
tai50_15.txt - Instance 5,26,8,9,2218,2253
tai50_15.txt - Instance 5,42,9,2,2271,2282
tai50_15.txt - Instance 5,24,5,0,1822,1863
tai50_15.txt - Instance 5,16,6,1,2175,2178
tai50_15.txt - Instance 5,21,5,0,1910,1971
tai50_15.txt - Instance 5,5,8,8,1808,1823
tai50_15.txt - Instance 5,35,5,10,2218,2233
tai50_15.txt - Instance 5,41,7,13,2354,2380
tai50_15.txt - Instance 5,12,10,9,2256,2268
tai50_15.txt - Instance 5,38,8,14,1882,1945
tai50_15.txt - Instance 5,19,4,14,1945,1982
tai50_15.txt - Instance 5,33,8,10,2233,2260
tai50_15.txt - Instance 5,2,6,14,1982,2069
tai50_15.txt - Instance 5,23,11,0,1971,1984
tai50_15.txt - Instance 5,11,7,4,2106,2127
tai50_15.txt - Instance 5,8,7,5,1818,1847
tai50_15.txt - Instance 5,18,12,1,2354,2445
tai50_15.txt - Instance 5,3,7,1,2445,2473
tai50_15.txt - Instance 5,32,9,12,2293,2363
tai50_15.txt - Instance 5,40,8,2,2282,2367
tai50_15.txt - Instance 5,27,10,6,2205,2235
tai50_15.txt - Instance 5,14,7,0,1984,2021
tai50_15.txt - Instance 5,0,11,6,2235,2302
tai50_15.txt - Instance 5,1,7,11,1999,2055
tai50_15.txt - Instance 5,11,8,7,2229,2297
tai50_15.txt - Instance 5,33,9,5,2260,2353
tai50_15.txt - Instance 5,20,6,1,2473,2566
tai50_15.txt - Instance 5,44,10,5,2353,2438
tai50_15.txt - Instance 5,9,8,14,2069,2113
tai50_15.txt - Instance 5,47,7,11,2055,2108
tai50_15.txt - Instance 5,45,8,5,2438,2463
tai50_15.txt - Instance 5,26,9,2,2367,2419
tai50_15.txt - Instance 5,10,8,1,2566,2631
tai50_15.txt - Instance 5,49,7,7,2297,2314
tai50_15.txt - Instance 5,35,6,5,2463,2509
tai50_15.txt - Instance 5,23,12,13,2380,2419
tai50_15.txt - Instance 5,34,10,7,2314,2366
tai50_15.txt - Instance 5,44,11,2,2438,2492
tai50_15.txt - Instance 5,6,10,12,2363,2390
tai50_15.txt - Instance 5,15,7,1,2631,2647
tai50_15.txt - Instance 5,22,8,8,2146,2184
tai50_15.txt - Instance 5,31,11,11,2262,2352
tai50_15.txt - Instance 5,29,11,0,2021,2070
tai50_15.txt - Instance 5,43,7,12,2390,2459
tai50_15.txt - Instance 5,4,11,10,2260,2351
tai50_15.txt - Instance 5,32,10,4,2363,2397
tai50_15.txt - Instance 5,9,9,3,2293,2356
tai50_15.txt - Instance 5,26,10,13,2419,2436
tai50_15.txt - Instance 5,33,10,14,2353,2444
tai50_15.txt - Instance 5,48,8,6,2302,2303
tai50_15.txt - Instance 5,25,9,4,2397,2425
tai50_15.txt - Instance 5,10,9,2,2631,2644
tai50_15.txt - Instance 5,35,7,7,2509,2587
tai50_15.txt - Instance 5,4,12,0,2351,2430
tai50_15.txt - Instance 5,7,8,6,2303,2304
tai50_15.txt - Instance 5,46,7,12,2459,2500
tai50_15.txt - Instance 5,35,8,3,2587,2590
tai50_15.txt - Instance 5,41,8,14,2444,2447
tai50_15.txt - Instance 5,18,13,8,2445,2491
tai50_15.txt - Instance 5,0,12,9,2302,2336
tai50_15.txt - Instance 5,2,7,11,2352,2360
tai50_15.txt - Instance 5,17,13,3,2590,2601
tai50_15.txt - Instance 5,11,9,10,2351,2392
tai50_15.txt - Instance 5,24,6,4,2425,2504
tai50_15.txt - Instance 5,6,11,11,2390,2408
tai50_15.txt - Instance 5,26,11,5,2509,2601
tai50_15.txt - Instance 5,40,9,10,2392,2435
tai50_15.txt - Instance 5,13,6,9,2336,2394
tai50_15.txt - Instance 5,14,8,9,2394,2422
tai50_15.txt - Instance 5,28,7,9,2422,2477
tai50_15.txt - Instance 5,39,7,1,2647,2699
tai50_15.txt - Instance 5,30,7,9,2477,2495
tai50_15.txt - Instance 5,22,9,11,2408,2472
tai50_15.txt - Instance 5,37,7,8,2491,2548
tai50_15.txt - Instance 5,8,8,10,2435,2462
tai50_15.txt - Instance 5,45,9,12,2500,2575
tai50_15.txt - Instance 5,3,8,0,2473,2542
tai50_15.txt - Instance 5,15,8,4,2647,2711
tai50_15.txt - Instance 5,36,6,0,2542,2599
tai50_15.txt - Instance 5,37,8,7,2587,2618
tai50_15.txt - Instance 5,20,7,2,2644,2690
tai50_15.txt - Instance 5,10,10,11,2644,2680
tai50_15.txt - Instance 5,42,10,11,2680,2761
tai50_15.txt - Instance 5,9,10,5,2601,2663
tai50_15.txt - Instance 5,9,11,8,2663,2750
tai50_15.txt - Instance 5,22,10,10,2472,2563
tai50_15.txt - Instance 5,12,11,0,2599,2662
tai50_15.txt - Instance 5,45,10,10,2575,2660
tai50_15.txt - Instance 5,33,11,6,2444,2453
tai50_15.txt - Instance 5,21,6,5,2663,2680
tai50_15.txt - Instance 5,34,11,5,2680,2688
tai50_15.txt - Instance 5,16,7,14,2447,2500
tai50_15.txt - Instance 5,37,9,9,2618,2711
tai50_15.txt - Instance 5,2,8,9,2711,2764
tai50_15.txt - Instance 5,19,5,3,2601,2689
tai50_15.txt - Instance 5,38,9,10,2660,2755
tai50_15.txt - Instance 5,18,14,6,2491,2555
tai50_15.txt - Instance 5,5,9,12,2575,2607
tai50_15.txt - Instance 5,22,11,3,2689,2725
tai50_15.txt - Instance 5,47,8,2,2690,2702
tai50_15.txt - Instance 5,26,12,14,2601,2606
tai50_15.txt - Instance 5,33,12,4,2711,2780
tai50_15.txt - Instance 5,21,7,6,2680,2762
tai50_15.txt - Instance 5,29,12,14,2606,2618
tai50_15.txt - Instance 5,12,12,14,2662,2746
tai50_15.txt - Instance 5,4,13,14,2746,2786
tai50_15.txt - Instance 5,25,10,7,2618,2619
tai50_15.txt - Instance 5,10,11,4,2780,2782
tai50_15.txt - Instance 5,14,9,10,2755,2785
tai50_15.txt - Instance 5,24,7,1,2699,2735
tai50_15.txt - Instance 5,27,11,8,2750,2785
tai50_15.txt - Instance 5,11,10,0,2662,2676
tai50_15.txt - Instance 5,44,12,3,2725,2788
tai50_15.txt - Instance 5,3,9,4,2782,2850
tai50_15.txt - Instance 5,28,8,14,2786,2831
tai50_15.txt - Instance 5,28,9,12,2831,2837
tai50_15.txt - Instance 5,6,12,7,2619,2664
tai50_15.txt - Instance 5,36,7,4,2850,2857
tai50_15.txt - Instance 5,31,12,14,2831,2921
tai50_15.txt - Instance 5,27,12,2,2785,2802
tai50_15.txt - Instance 5,48,9,2,2802,2814
tai50_15.txt - Instance 5,7,9,2,2814,2835
tai50_15.txt - Instance 5,1,8,13,2436,2476
tai50_15.txt - Instance 5,26,13,8,2785,2805
tai50_15.txt - Instance 5,43,8,2,2835,2885
tai50_15.txt - Instance 5,32,11,9,2764,2777
tai50_15.txt - Instance 5,13,7,14,2921,2993
tai50_15.txt - Instance 5,46,8,6,2762,2782
tai50_15.txt - Instance 5,25,11,6,2782,2862
tai50_15.txt - Instance 5,49,8,10,2785,2856
tai50_15.txt - Instance 5,36,8,1,2857,2927
tai50_15.txt - Instance 5,9,12,7,2750,2827
tai50_15.txt - Instance 5,19,6,7,2827,2893
tai50_15.txt - Instance 5,13,8,6,2993,3053
tai50_15.txt - Instance 5,33,13,7,2893,2928
tai50_15.txt - Instance 5,39,8,11,2761,2781
tai50_15.txt - Instance 5,30,8,2,2885,2916
tai50_15.txt - Instance 5,23,13,3,2788,2855
tai50_15.txt - Instance 5,23,14,5,2855,2872
tai50_15.txt - Instance 5,44,13,6,3053,3074
tai50_15.txt - Instance 5,47,9,5,2872,2922
tai50_15.txt - Instance 5,1,9,14,2993,3000
tai50_15.txt - Instance 5,20,8,4,2857,2906
tai50_15.txt - Instance 5,40,10,3,2855,2899
tai50_15.txt - Instance 5,17,14,4,2906,2971
tai50_15.txt - Instance 5,37,10,13,2711,2744
tai50_15.txt - Instance 5,5,10,6,3074,3138
tai50_15.txt - Instance 5,26,14,0,2805,2854
tai50_15.txt - Instance 5,43,9,13,2885,2947
tai50_15.txt - Instance 5,36,9,10,2927,2966
tai50_15.txt - Instance 5,35,9,13,2947,2974
tai50_15.txt - Instance 5,41,9,3,2899,2974
tai50_15.txt - Instance 5,12,13,2,2916,2962
tai50_15.txt - Instance 5,39,9,14,3000,3013
tai50_15.txt - Instance 5,14,10,1,2927,2968
tai50_15.txt - Instance 5,7,10,9,2835,2910
tai50_15.txt - Instance 5,24,8,8,2805,2859
tai50_15.txt - Instance 5,29,13,1,2968,2985
tai50_15.txt - Instance 5,10,12,8,2859,2936
tai50_15.txt - Instance 5,22,12,14,3013,3079
tai50_15.txt - Instance 5,15,9,6,3138,3218
tai50_15.txt - Instance 5,0,13,3,2974,2975
tai50_15.txt - Instance 5,48,10,10,2966,2969
tai50_15.txt - Instance 5,3,10,10,2969,3006
tai50_15.txt - Instance 5,34,12,10,3006,3047
tai50_15.txt - Instance 5,30,9,10,3047,3051
tai50_15.txt - Instance 5,10,13,13,2974,2987
tai50_15.txt - Instance 5,45,11,7,2928,2947
tai50_15.txt - Instance 5,32,12,7,2947,2957
tai50_15.txt - Instance 5,9,13,4,2971,3002
tai50_15.txt - Instance 5,33,14,3,2975,2980
tai50_15.txt - Instance 5,2,9,10,3051,3090
tai50_15.txt - Instance 5,25,12,3,2980,3069
tai50_15.txt - Instance 5,8,9,9,2910,2939
tai50_15.txt - Instance 5,8,10,11,2939,3007
tai50_15.txt - Instance 5,39,10,10,3090,3101
tai50_15.txt - Instance 5,20,9,13,2987,3010
tai50_15.txt - Instance 5,12,14,11,3007,3021
tai50_15.txt - Instance 5,4,14,4,3002,3021
tai50_15.txt - Instance 5,46,9,14,3079,3159
tai50_15.txt - Instance 5,21,8,11,3021,3040
tai50_15.txt - Instance 5,9,14,12,3002,3021
tai50_15.txt - Instance 5,28,10,8,2936,2984
tai50_15.txt - Instance 5,0,14,8,2984,3010
tai50_15.txt - Instance 5,42,11,0,2854,2926
tai50_15.txt - Instance 5,46,10,5,3159,3188
tai50_15.txt - Instance 5,38,10,1,2985,3030
tai50_15.txt - Instance 5,2,10,12,3090,3112
tai50_15.txt - Instance 5,7,11,3,3069,3148
tai50_15.txt - Instance 5,19,7,11,3040,3127
tai50_15.txt - Instance 5,25,13,10,3101,3153
tai50_15.txt - Instance 5,6,13,9,2939,2959
tai50_15.txt - Instance 5,16,8,6,3218,3222
tai50_15.txt - Instance 5,21,9,8,3040,3077
tai50_15.txt - Instance 5,34,13,11,3127,3148
tai50_15.txt - Instance 5,49,9,12,3112,3145
tai50_15.txt - Instance 5,2,11,3,3148,3203
tai50_15.txt - Instance 5,11,11,3,3203,3212
tai50_15.txt - Instance 5,21,10,9,3077,3154
tai50_15.txt - Instance 5,43,10,8,3077,3099
tai50_15.txt - Instance 5,29,14,7,2985,3070
tai50_15.txt - Instance 5,36,10,8,3099,3161
tai50_15.txt - Instance 5,10,14,3,3212,3280
tai50_15.txt - Instance 5,27,13,9,3154,3158
tai50_15.txt - Instance 5,20,10,12,3145,3228
tai50_15.txt - Instance 5,40,11,9,3158,3179
tai50_15.txt - Instance 5,34,14,2,3148,3204
tai50_15.txt - Instance 5,44,14,11,3148,3224
tai50_15.txt - Instance 5,2,12,8,3203,3267
tai50_15.txt - Instance 5,37,11,10,3153,3237
tai50_15.txt - Instance 5,31,13,8,3267,3345
tai50_15.txt - Instance 5,42,12,3,3280,3367
tai50_15.txt - Instance 5,41,10,0,2974,3061
tai50_15.txt - Instance 5,22,13,7,3079,3111
tai50_15.txt - Instance 5,28,11,1,3030,3076
tai50_15.txt - Instance 5,19,8,2,3204,3281
tai50_15.txt - Instance 5,13,9,0,3061,3160
tai50_15.txt - Instance 5,3,11,5,3188,3266
tai50_15.txt - Instance 5,24,9,10,3237,3309
tai50_15.txt - Instance 5,22,14,12,3228,3252
tai50_15.txt - Instance 5,30,10,13,3051,3141
tai50_15.txt - Instance 5,49,10,5,3266,3349
tai50_15.txt - Instance 5,37,12,14,3237,3265
tai50_15.txt - Instance 5,35,10,1,3076,3109
tai50_15.txt - Instance 5,16,9,3,3367,3453
tai50_15.txt - Instance 5,6,14,14,3265,3309
tai50_15.txt - Instance 5,47,10,7,3111,3117
tai50_15.txt - Instance 5,24,10,12,3309,3403
tai50_15.txt - Instance 5,5,11,10,3309,3335
tai50_15.txt - Instance 5,1,10,0,3160,3180
tai50_15.txt - Instance 5,38,11,12,3403,3436
tai50_15.txt - Instance 5,15,10,10,3335,3392
tai50_15.txt - Instance 5,11,12,14,3309,3400
tai50_15.txt - Instance 5,14,11,13,3141,3207
tai50_15.txt - Instance 5,49,11,6,3349,3410
tai50_15.txt - Instance 5,46,11,8,3345,3357
tai50_15.txt - Instance 5,45,12,6,3410,3451
tai50_15.txt - Instance 5,3,12,2,3281,3322
tai50_15.txt - Instance 5,35,11,2,3322,3409
tai50_15.txt - Instance 5,46,12,1,3357,3438
tai50_15.txt - Instance 5,8,11,0,3180,3244
tai50_15.txt - Instance 5,32,13,10,3392,3453
tai50_15.txt - Instance 5,48,11,8,3357,3396
tai50_15.txt - Instance 5,43,11,0,3244,3321
tai50_15.txt - Instance 5,27,14,7,3158,3236
tai50_15.txt - Instance 5,39,11,3,3453,3479
tai50_15.txt - Instance 5,25,14,5,3349,3379
tai50_15.txt - Instance 5,38,12,8,3436,3519
tai50_15.txt - Instance 5,40,12,1,3438,3510
tai50_15.txt - Instance 5,15,11,8,3519,3553
tai50_15.txt - Instance 5,1,11,6,3451,3535
tai50_15.txt - Instance 5,11,13,11,3400,3457
tai50_15.txt - Instance 5,21,11,3,3479,3520
tai50_15.txt - Instance 5,47,11,8,3553,3640
tai50_15.txt - Instance 5,3,13,7,3322,3373
tai50_15.txt - Instance 5,30,11,4,3141,3228
tai50_15.txt - Instance 5,11,14,9,3457,3462
tai50_15.txt - Instance 5,7,12,5,3379,3470
tai50_15.txt - Instance 5,16,10,10,3453,3507
tai50_15.txt - Instance 5,42,13,5,3470,3511
tai50_15.txt - Instance 5,32,14,2,3453,3501
tai50_15.txt - Instance 5,42,14,13,3511,3555
tai50_15.txt - Instance 5,31,14,2,3501,3572
tai50_15.txt - Instance 5,1,12,4,3535,3599
tai50_15.txt - Instance 5,38,13,11,3519,3530
tai50_15.txt - Instance 5,41,11,2,3572,3586
tai50_15.txt - Instance 5,19,9,0,3321,3359
tai50_15.txt - Instance 5,8,12,1,3510,3533
tai50_15.txt - Instance 5,14,12,5,3511,3523
tai50_15.txt - Instance 5,36,11,3,3520,3614
tai50_15.txt - Instance 5,20,11,9,3462,3523
tai50_15.txt - Instance 5,37,13,3,3614,3646
tai50_15.txt - Instance 5,24,11,6,3535,3581
tai50_15.txt - Instance 5,45,13,2,3586,3606
tai50_15.txt - Instance 5,13,10,8,3640,3687
tai50_15.txt - Instance 5,7,13,11,3530,3562
tai50_15.txt - Instance 5,43,12,1,3533,3534
tai50_15.txt - Instance 5,2,13,1,3534,3566
tai50_15.txt - Instance 5,5,12,14,3400,3490
tai50_15.txt - Instance 5,46,13,7,3438,3446
tai50_15.txt - Instance 5,41,12,11,3586,3619
tai50_15.txt - Instance 5,13,11,10,3687,3731
tai50_15.txt - Instance 5,39,12,5,3523,3551
tai50_15.txt - Instance 5,8,13,7,3533,3584
tai50_15.txt - Instance 5,28,12,3,3646,3655
tai50_15.txt - Instance 5,38,14,3,3655,3730
tai50_15.txt - Instance 5,35,12,9,3523,3620
tai50_15.txt - Instance 5,21,12,7,3584,3631
tai50_15.txt - Instance 5,30,12,14,3490,3491
tai50_15.txt - Instance 5,49,12,9,3620,3688
tai50_15.txt - Instance 5,20,12,8,3687,3775
tai50_15.txt - Instance 5,47,12,3,3730,3774
tai50_15.txt - Instance 5,14,13,3,3774,3852
tai50_15.txt - Instance 5,48,12,12,3436,3511
tai50_15.txt - Instance 5,40,13,6,3581,3605
tai50_15.txt - Instance 5,1,13,10,3731,3738
tai50_15.txt - Instance 5,35,13,8,3775,3834
tai50_15.txt - Instance 5,45,14,13,3606,3631
tai50_15.txt - Instance 5,2,14,2,3606,3670
tai50_15.txt - Instance 5,47,13,0,3774,3779
tai50_15.txt - Instance 5,20,13,11,3775,3843
tai50_15.txt - Instance 5,24,12,5,3581,3599
tai50_15.txt - Instance 5,21,13,14,3631,3676
tai50_15.txt - Instance 5,15,12,7,3631,3705
tai50_15.txt - Instance 5,35,14,11,3843,3880
tai50_15.txt - Instance 5,48,13,7,3705,3778
tai50_15.txt - Instance 5,3,14,8,3834,3868
tai50_15.txt - Instance 5,41,13,6,3619,3671
tai50_15.txt - Instance 5,46,14,0,3779,3807
tai50_15.txt - Instance 5,14,14,8,3868,3950
tai50_15.txt - Instance 5,16,11,12,3511,3587
tai50_15.txt - Instance 5,1,14,5,3738,3761
tai50_15.txt - Instance 5,37,14,1,3646,3718
tai50_15.txt - Instance 5,5,13,0,3807,3856
tai50_15.txt - Instance 5,19,10,8,3950,4006
tai50_15.txt - Instance 5,24,13,7,3778,3859
tai50_15.txt - Instance 5,8,14,8,4006,4057
tai50_15.txt - Instance 5,48,14,5,3778,3823
tai50_15.txt - Instance 5,49,13,4,3688,3702
tai50_15.txt - Instance 5,21,14,4,3702,3753
tai50_15.txt - Instance 5,13,12,1,3731,3750
tai50_15.txt - Instance 5,24,14,3,3859,3904
tai50_15.txt - Instance 5,39,13,13,3631,3722
tai50_15.txt - Instance 5,36,12,7,3859,3955
tai50_15.txt - Instance 5,20,14,0,3856,3918
tai50_15.txt - Instance 5,5,14,1,3856,3923
tai50_15.txt - Instance 5,28,13,2,3670,3701
tai50_15.txt - Instance 5,7,14,0,3918,3959
