Instance,Job,Operation,Machine,Start,End
tai50_15.txt - Instance 2,28,6,1,2385,2470
tai50_15.txt - Instance 2,3,10,14,2322,2391
tai50_15.txt - Instance 2,21,8,2,2522,2609
tai50_15.txt - Instance 2,10,9,0,2334,2379
tai50_15.txt - Instance 2,43,8,8,2302,2344
tai50_15.txt - Instance 2,1,8,5,2213,2220
tai50_15.txt - Instance 2,29,10,3,2273,2330
tai50_15.txt - Instance 2,20,8,4,2068,2085
tai50_15.txt - Instance 2,16,8,12,2175,2257
tai50_15.txt - Instance 2,4,7,6,2303,2349
tai50_15.txt - Instance 2,39,10,10,2507,2513
tai50_15.txt - Instance 2,31,9,12,2257,2264
tai50_15.txt - Instance 2,11,7,7,2258,2357
tai50_15.txt - Instance 2,26,9,1,2470,2499
tai50_15.txt - Instance 2,2,11,14,2391,2463
tai50_15.txt - Instance 2,32,10,4,2206,2266
tai50_15.txt - Instance 2,22,11,2,2609,2678
tai50_15.txt - Instance 2,18,6,6,2349,2401
tai50_15.txt - Instance 2,2,12,11,2463,2541
tai50_15.txt - Instance 2,5,8,5,2220,2306
tai50_15.txt - Instance 2,40,9,1,2499,2503
tai50_15.txt - Instance 2,27,7,1,2503,2573
tai50_15.txt - Instance 2,13,11,8,2344,2345
tai50_15.txt - Instance 2,47,6,0,2379,2432
tai50_15.txt - Instance 2,30,6,0,2432,2439
tai50_15.txt - Instance 2,12,9,8,2345,2392
tai50_15.txt - Instance 2,43,9,9,2344,2442
tai50_15.txt - Instance 2,35,8,9,2442,2462
tai50_15.txt - Instance 2,1,9,6,2401,2410
tai50_15.txt - Instance 2,34,10,7,2357,2369
tai50_15.txt - Instance 2,14,8,13,2256,2332
tai50_15.txt - Instance 2,25,8,3,2330,2424
tai50_15.txt - Instance 2,19,7,1,2573,2644
tai50_15.txt - Instance 2,6,9,11,2541,2639
tai50_15.txt - Instance 2,38,6,0,2439,2495
tai50_15.txt - Instance 2,34,11,4,2369,2408
tai50_15.txt - Instance 2,0,9,7,2369,2407
tai50_15.txt - Instance 2,36,8,9,2462,2469
tai50_15.txt - Instance 2,16,9,11,2639,2719
tai50_15.txt - Instance 2,28,7,2,2678,2737
tai50_15.txt - Instance 2,23,6,6,2410,2443
tai50_15.txt - Instance 2,49,7,8,2507,2563
tai50_15.txt - Instance 2,20,9,8,2563,2583
tai50_15.txt - Instance 2,12,10,13,2392,2442
tai50_15.txt - Instance 2,2,13,2,2737,2780
tai50_15.txt - Instance 2,2,14,1,2780,2835
tai50_15.txt - Instance 2,35,9,4,2462,2521
tai50_15.txt - Instance 2,15,8,12,2264,2358
tai50_15.txt - Instance 2,9,10,13,2442,2504
tai50_15.txt - Instance 2,48,8,13,2504,2599
tai50_15.txt - Instance 2,45,9,3,2424,2520
tai50_15.txt - Instance 2,4,8,5,2349,2350
tai50_15.txt - Instance 2,5,9,10,2513,2520
tai50_15.txt - Instance 2,48,9,9,2599,2686
tai50_15.txt - Instance 2,3,11,9,2686,2725
tai50_15.txt - Instance 2,8,12,11,2719,2761
tai50_15.txt - Instance 2,24,10,13,2599,2645
tai50_15.txt - Instance 2,10,10,7,2407,2458
tai50_15.txt - Instance 2,7,13,9,2725,2783
tai50_15.txt - Instance 2,0,10,5,2407,2471
tai50_15.txt - Instance 2,0,11,13,2645,2720
tai50_15.txt - Instance 2,12,11,9,2783,2837
tai50_15.txt - Instance 2,49,8,13,2720,2749
tai50_15.txt - Instance 2,42,10,1,2835,2883
tai50_15.txt - Instance 2,44,6,7,2458,2476
tai50_15.txt - Instance 2,44,7,1,2883,2931
tai50_15.txt - Instance 2,27,8,3,2573,2660
tai50_15.txt - Instance 2,4,9,1,2931,2983
tai50_15.txt - Instance 2,16,10,3,2719,2761
tai50_15.txt - Instance 2,46,9,13,2749,2767
tai50_15.txt - Instance 2,41,12,11,2761,2812
tai50_15.txt - Instance 2,0,12,14,2720,2780
tai50_15.txt - Instance 2,17,7,10,2520,2575
tai50_15.txt - Instance 2,13,12,2,2780,2806
tai50_15.txt - Instance 2,26,10,12,2499,2553
tai50_15.txt - Instance 2,33,7,4,2521,2529
tai50_15.txt - Instance 2,9,11,9,2837,2841
tai50_15.txt - Instance 2,11,8,8,2583,2592
tai50_15.txt - Instance 2,14,9,7,2476,2506
tai50_15.txt - Instance 2,39,11,1,2983,3056
tai50_15.txt - Instance 2,48,10,14,2780,2790
tai50_15.txt - Instance 2,45,10,9,2841,2849
tai50_15.txt - Instance 2,31,10,6,2443,2536
tai50_15.txt - Instance 2,9,12,5,2841,2854
tai50_15.txt - Instance 2,33,8,7,2529,2596
tai50_15.txt - Instance 2,48,11,1,3056,3074
tai50_15.txt - Instance 2,35,10,7,2596,2622
tai50_15.txt - Instance 2,37,10,4,2529,2622
tai50_15.txt - Instance 2,19,8,4,2644,2718
tai50_15.txt - Instance 2,47,7,11,2812,2852
tai50_15.txt - Instance 2,25,9,13,2767,2840
tai50_15.txt - Instance 2,36,9,12,2553,2619
tai50_15.txt - Instance 2,23,7,14,2790,2815
tai50_15.txt - Instance 2,21,9,4,2718,2805
tai50_15.txt - Instance 2,30,7,6,2536,2627
tai50_15.txt - Instance 2,45,11,12,2849,2936
tai50_15.txt - Instance 2,14,10,2,2806,2861
tai50_15.txt - Instance 2,28,8,7,2737,2781
tai50_15.txt - Instance 2,32,11,6,2627,2664
tai50_15.txt - Instance 2,41,13,2,2861,2906
tai50_15.txt - Instance 2,44,8,6,2931,3022
tai50_15.txt - Instance 2,29,11,9,2849,2887
tai50_15.txt - Instance 2,7,14,6,3022,3096
tai50_15.txt - Instance 2,43,10,12,2936,3013
tai50_15.txt - Instance 2,25,10,9,2887,2965
tai50_15.txt - Instance 2,43,11,7,3013,3022
tai50_15.txt - Instance 2,27,9,13,2840,2906
tai50_15.txt - Instance 2,22,12,3,2761,2808
tai50_15.txt - Instance 2,18,7,5,2854,2911
tai50_15.txt - Instance 2,38,7,13,2906,2923
tai50_15.txt - Instance 2,19,9,7,3022,3101
tai50_15.txt - Instance 2,40,10,2,2906,2974
tai50_15.txt - Instance 2,44,9,10,3022,3116
tai50_15.txt - Instance 2,12,12,7,3101,3126
tai50_15.txt - Instance 2,12,13,10,3126,3216
tai50_15.txt - Instance 2,43,12,4,3022,3077
tai50_15.txt - Instance 2,6,10,1,3074,3173
tai50_15.txt - Instance 2,1,10,13,2923,3019
tai50_15.txt - Instance 2,32,12,11,2852,2854
tai50_15.txt - Instance 2,8,13,13,3019,3090
tai50_15.txt - Instance 2,46,10,14,2815,2844
tai50_15.txt - Instance 2,48,12,4,3077,3094
tai50_15.txt - Instance 2,17,8,0,2575,2669
tai50_15.txt - Instance 2,30,8,3,2808,2857
tai50_15.txt - Instance 2,14,11,11,2861,2959
tai50_15.txt - Instance 2,33,9,14,2844,2889
tai50_15.txt - Instance 2,20,10,1,3173,3247
tai50_15.txt - Instance 2,34,12,1,3247,3305
tai50_15.txt - Instance 2,44,10,8,3116,3214
tai50_15.txt - Instance 2,16,11,13,3090,3091
tai50_15.txt - Instance 2,19,10,13,3101,3137
tai50_15.txt - Instance 2,25,11,12,3013,3109
tai50_15.txt - Instance 2,46,11,11,2959,2976
tai50_15.txt - Instance 2,16,12,7,3126,3198
tai50_15.txt - Instance 2,48,13,10,3216,3220
tai50_15.txt - Instance 2,10,11,10,3220,3285
tai50_15.txt - Instance 2,18,8,3,2911,2982
tai50_15.txt - Instance 2,15,9,6,3096,3170
tai50_15.txt - Instance 2,0,13,3,2982,3060
tai50_15.txt - Instance 2,10,12,11,3285,3359
tai50_15.txt - Instance 2,48,14,8,3220,3278
tai50_15.txt - Instance 2,25,12,7,3198,3220
tai50_15.txt - Instance 2,13,13,13,3137,3145
tai50_15.txt - Instance 2,10,13,4,3359,3361
tai50_15.txt - Instance 2,13,14,6,3170,3181
tai50_15.txt - Instance 2,5,10,13,3145,3228
tai50_15.txt - Instance 2,49,9,14,2889,2985
tai50_15.txt - Instance 2,21,10,5,2911,2912
tai50_15.txt - Instance 2,42,11,2,2974,2976
tai50_15.txt - Instance 2,14,12,1,3305,3314
tai50_15.txt - Instance 2,24,11,3,3060,3071
tai50_15.txt - Instance 2,18,9,2,2982,2995
tai50_15.txt - Instance 2,36,10,8,3278,3300
tai50_15.txt - Instance 2,3,12,2,2995,3020
tai50_15.txt - Instance 2,4,10,2,3020,3057
tai50_15.txt - Instance 2,35,11,2,3057,3102
tai50_15.txt - Instance 2,47,8,1,3314,3349
tai50_15.txt - Instance 2,26,11,2,3102,3174
tai50_15.txt - Instance 2,26,12,11,3359,3402
tai50_15.txt - Instance 2,12,14,4,3361,3445
tai50_15.txt - Instance 2,11,9,5,2912,2950
tai50_15.txt - Instance 2,23,8,1,3349,3371
tai50_15.txt - Instance 2,36,11,3,3300,3343
tai50_15.txt - Instance 2,31,11,13,3228,3321
tai50_15.txt - Instance 2,39,12,4,3445,3457
tai50_15.txt - Instance 2,27,10,11,3402,3439
tai50_15.txt - Instance 2,37,11,12,3109,3138
tai50_15.txt - Instance 2,26,13,13,3402,3450
tai50_15.txt - Instance 2,14,13,6,3314,3371
tai50_15.txt - Instance 2,9,13,14,2985,3031
tai50_15.txt - Instance 2,39,13,9,3457,3458
tai50_15.txt - Instance 2,29,12,5,2950,2965
tai50_15.txt - Instance 2,40,11,0,2974,3051
tai50_15.txt - Instance 2,34,13,11,3439,3464
tai50_15.txt - Instance 2,45,12,8,3300,3378
tai50_15.txt - Instance 2,17,9,11,3464,3540
tai50_15.txt - Instance 2,28,9,8,3378,3458
tai50_15.txt - Instance 2,41,14,5,2965,3063
tai50_15.txt - Instance 2,49,10,12,3138,3221
tai50_15.txt - Instance 2,42,12,12,3221,3270
tai50_15.txt - Instance 2,22,13,1,3371,3462
tai50_15.txt - Instance 2,38,8,14,3031,3049
tai50_15.txt - Instance 2,14,14,0,3371,3452
tai50_15.txt - Instance 2,23,9,8,3458,3555
tai50_15.txt - Instance 2,30,9,4,3457,3489
tai50_15.txt - Instance 2,0,14,8,3555,3565
tai50_15.txt - Instance 2,44,11,5,3214,3300
tai50_15.txt - Instance 2,37,12,5,3300,3313
tai50_15.txt - Instance 2,24,12,8,3565,3635
tai50_15.txt - Instance 2,15,10,3,3343,3361
tai50_15.txt - Instance 2,31,12,11,3540,3604
tai50_15.txt - Instance 2,16,13,6,3371,3419
tai50_15.txt - Instance 2,33,10,9,3458,3504
tai50_15.txt - Instance 2,8,14,5,3313,3409
tai50_15.txt - Instance 2,26,14,8,3635,3664
tai50_15.txt - Instance 2,17,10,7,3540,3604
tai50_15.txt - Instance 2,33,11,6,3504,3517
tai50_15.txt - Instance 2,47,9,9,3504,3528
tai50_15.txt - Instance 2,32,13,3,3361,3406
tai50_15.txt - Instance 2,19,11,12,3270,3341
tai50_15.txt - Instance 2,43,13,13,3450,3479
tai50_15.txt - Instance 2,4,11,12,3341,3366
tai50_15.txt - Instance 2,22,14,4,3489,3559
tai50_15.txt - Instance 2,19,12,5,3409,3440
tai50_15.txt - Instance 2,40,12,4,3559,3657
tai50_15.txt - Instance 2,6,11,6,3517,3519
tai50_15.txt - Instance 2,29,13,4,3657,3675
tai50_15.txt - Instance 2,3,13,4,3675,3760
tai50_15.txt - Instance 2,21,11,10,3285,3343
tai50_15.txt - Instance 2,25,13,2,3220,3238
tai50_15.txt - Instance 2,36,12,10,3343,3402
tai50_15.txt - Instance 2,5,11,3,3406,3490
tai50_15.txt - Instance 2,10,14,13,3479,3489
tai50_15.txt - Instance 2,4,12,14,3366,3450
tai50_15.txt - Instance 2,40,13,6,3657,3671
tai50_15.txt - Instance 2,1,11,12,3366,3433
tai50_15.txt - Instance 2,37,13,11,3604,3702
tai50_15.txt - Instance 2,35,12,13,3489,3528
tai50_15.txt - Instance 2,4,13,10,3450,3535
tai50_15.txt - Instance 2,44,12,13,3528,3584
tai50_15.txt - Instance 2,9,14,2,3238,3273
tai50_15.txt - Instance 2,35,13,6,3671,3770
tai50_15.txt - Instance 2,46,12,1,3462,3518
tai50_15.txt - Instance 2,20,11,10,3535,3605
tai50_15.txt - Instance 2,23,10,3,3555,3595
tai50_15.txt - Instance 2,3,14,13,3760,3812
tai50_15.txt - Instance 2,29,14,1,3675,3754
tai50_15.txt - Instance 2,24,13,12,3635,3689
tai50_15.txt - Instance 2,38,9,9,3528,3556
tai50_15.txt - Instance 2,45,13,14,3450,3456
tai50_15.txt - Instance 2,39,14,3,3595,3598
tai50_15.txt - Instance 2,27,11,0,3452,3534
tai50_15.txt - Instance 2,20,12,5,3605,3618
tai50_15.txt - Instance 2,18,10,9,3556,3611
tai50_15.txt - Instance 2,11,10,10,3605,3608
tai50_15.txt - Instance 2,11,11,14,3608,3623
tai50_15.txt - Instance 2,28,10,5,3618,3669
tai50_15.txt - Instance 2,23,11,7,3604,3667
tai50_15.txt - Instance 2,33,12,10,3608,3612
tai50_15.txt - Instance 2,5,12,9,3611,3665
tai50_15.txt - Instance 2,24,14,9,3689,3733
tai50_15.txt - Instance 2,27,12,5,3669,3698
tai50_15.txt - Instance 2,25,14,5,3698,3702
tai50_15.txt - Instance 2,32,14,5,3702,3754
tai50_15.txt - Instance 2,34,14,10,3612,3669
tai50_15.txt - Instance 2,30,10,2,3489,3582
tai50_15.txt - Instance 2,42,13,10,3669,3677
tai50_15.txt - Instance 2,17,11,4,3760,3829
tai50_15.txt - Instance 2,20,13,6,3770,3822
tai50_15.txt - Instance 2,19,13,3,3598,3677
tai50_15.txt - Instance 2,5,13,12,3689,3712
tai50_15.txt - Instance 2,40,14,3,3677,3751
tai50_15.txt - Instance 2,15,11,2,3582,3604
tai50_15.txt - Instance 2,16,14,2,3604,3668
tai50_15.txt - Instance 2,46,13,12,3712,3792
tai50_15.txt - Instance 2,4,14,4,3829,3843
tai50_15.txt - Instance 2,21,12,13,3812,3902
tai50_15.txt - Instance 2,47,10,4,3843,3914
tai50_15.txt - Instance 2,49,11,9,3733,3797
tai50_15.txt - Instance 2,6,12,5,3754,3801
tai50_15.txt - Instance 2,44,13,14,3623,3698
tai50_15.txt - Instance 2,31,13,3,3751,3807
tai50_15.txt - Instance 2,28,11,3,3807,3818
tai50_15.txt - Instance 2,44,14,9,3797,3843
tai50_15.txt - Instance 2,6,13,0,3801,3898
tai50_15.txt - Instance 2,37,14,9,3843,3856
tai50_15.txt - Instance 2,27,13,12,3792,3848
tai50_15.txt - Instance 2,43,14,0,3898,3907
tai50_15.txt - Instance 2,1,12,8,3664,3722
tai50_15.txt - Instance 2,27,14,6,3848,3858
tai50_15.txt - Instance 2,30,11,8,3722,3810
tai50_15.txt - Instance 2,18,11,8,3810,3905
tai50_15.txt - Instance 2,47,11,14,3914,3966
tai50_15.txt - Instance 2,36,13,2,3668,3706
tai50_15.txt - Instance 2,35,14,11,3770,3842
tai50_15.txt - Instance 2,20,14,2,3822,3905
tai50_15.txt - Instance 2,23,12,4,3914,4009
tai50_15.txt - Instance 2,17,12,3,3829,3861
tai50_15.txt - Instance 2,38,10,1,3754,3839
tai50_15.txt - Instance 2,5,14,11,3842,3858
tai50_15.txt - Instance 2,45,14,6,3858,3920
tai50_15.txt - Instance 2,31,14,7,3807,3868
tai50_15.txt - Instance 2,19,14,9,3856,3899
tai50_15.txt - Instance 2,28,12,12,3848,3911
tai50_15.txt - Instance 2,11,12,1,3839,3878
tai50_15.txt - Instance 2,33,13,3,3861,3877
tai50_15.txt - Instance 2,15,12,8,3905,3938
tai50_15.txt - Instance 2,21,13,11,3902,3924
tai50_15.txt - Instance 2,49,12,4,4009,4028
tai50_15.txt - Instance 2,30,12,13,3902,3913
tai50_15.txt - Instance 2,33,14,13,3913,3919
tai50_15.txt - Instance 2,15,13,1,3938,4011
tai50_15.txt - Instance 2,17,13,2,3905,3925
tai50_15.txt - Instance 2,36,14,13,3919,3999
tai50_15.txt - Instance 2,46,14,5,3801,3883
tai50_15.txt - Instance 2,42,14,11,3924,4010
tai50_15.txt - Instance 2,1,13,3,3877,3905
tai50_15.txt - Instance 2,38,11,10,3839,3896
tai50_15.txt - Instance 2,17,14,5,3925,3973
tai50_15.txt - Instance 2,1,14,14,3966,4030
tai50_15.txt - Instance 2,6,14,12,3911,3919
tai50_15.txt - Instance 2,18,12,11,4010,4059
tai50_15.txt - Instance 2,11,13,13,3999,4054
tai50_15.txt - Instance 2,47,12,3,3966,3996
tai50_15.txt - Instance 2,49,13,0,4028,4046
tai50_15.txt - Instance 2,23,13,10,4009,4026
tai50_15.txt - Instance 2,15,14,7,4011,4092
tai50_15.txt - Instance 2,28,13,4,4028,4096
tai50_15.txt - Instance 2,21,14,12,3924,4005
tai50_15.txt - Instance 2,18,13,13,4059,4091
tai50_15.txt - Instance 2,30,13,10,4026,4028
tai50_15.txt - Instance 2,38,12,12,4005,4087
tai50_15.txt - Instance 2,18,14,14,4091,4099
tai50_15.txt - Instance 2,47,13,13,4091,4172
tai50_15.txt - Instance 2,49,14,7,4092,4130
tai50_15.txt - Instance 2,23,14,11,4059,4079
tai50_15.txt - Instance 2,11,14,0,4054,4089
tai50_15.txt - Instance 2,38,13,11,4087,4186
tai50_15.txt - Instance 2,30,14,11,4186,4188
tai50_15.txt - Instance 2,28,14,13,4172,4257
tai50_15.txt - Instance 2,47,14,12,4172,4174
tai50_15.txt - Instance 2,38,14,4,4186,4190
tai50_15.txt - Instance 3,45,0,10,0,91
tai50_15.txt - Instance 3,30,0,11,0,38
tai50_15.txt - Instance 3,45,1,7,91,105
tai50_15.txt - Instance 3,40,0,4,0,88
tai50_15.txt - Instance 3,26,0,0,0,98
tai50_15.txt - Instance 3,20,0,11,38,42
tai50_15.txt - Instance 3,29,0,13,0,29
tai50_15.txt - Instance 3,30,1,14,38,106
tai50_15.txt - Instance 3,22,0,12,0,66
tai50_15.txt - Instance 3,7,0,12,66,134
tai50_15.txt - Instance 3,18,0,4,88,109
tai50_15.txt - Instance 3,37,0,10,91,146
tai50_15.txt - Instance 3,24,0,6,0,93
tai50_15.txt - Instance 3,20,1,13,42,113
tai50_15.txt - Instance 3,12,0,0,98,134
tai50_15.txt - Instance 3,26,1,6,98,150
tai50_15.txt - Instance 3,0,0,14,106,174
tai50_15.txt - Instance 3,5,0,8,0,77
tai50_15.txt - Instance 3,35,0,8,77,149
tai50_15.txt - Instance 3,5,1,9,77,78
tai50_15.txt - Instance 3,45,2,14,174,262
tai50_15.txt - Instance 3,48,0,12,134,186
tai50_15.txt - Instance 3,42,0,4,109,165
tai50_15.txt - Instance 3,22,1,0,134,147
tai50_15.txt - Instance 3,18,1,8,149,193
tai50_15.txt - Instance 3,6,0,10,146,169
tai50_15.txt - Instance 3,21,0,7,105,139
tai50_15.txt - Instance 3,38,0,1,0,59
tai50_15.txt - Instance 3,37,1,14,262,350
tai50_15.txt - Instance 3,49,0,13,113,177
tai50_15.txt - Instance 3,40,1,1,88,131
tai50_15.txt - Instance 3,2,0,13,177,197
tai50_15.txt - Instance 3,47,0,9,78,105
tai50_15.txt - Instance 3,26,2,3,150,191
tai50_15.txt - Instance 3,30,2,5,106,158
tai50_15.txt - Instance 3,33,0,6,150,238
tai50_15.txt - Instance 3,22,2,14,350,371
tai50_15.txt - Instance 3,25,0,9,105,116
tai50_15.txt - Instance 3,8,0,3,191,280
tai50_15.txt - Instance 3,10,0,13,197,204
tai50_15.txt - Instance 3,32,0,5,158,180
tai50_15.txt - Instance 3,27,0,5,180,235
tai50_15.txt - Instance 3,16,0,5,235,298
tai50_15.txt - Instance 3,34,0,13,204,248
tai50_15.txt - Instance 3,16,1,0,298,358
tai50_15.txt - Instance 3,46,0,14,371,438
tai50_15.txt - Instance 3,35,1,3,280,350
tai50_15.txt - Instance 3,28,0,4,165,258
tai50_15.txt - Instance 3,23,0,8,193,278
tai50_15.txt - Instance 3,43,0,9,116,211
tai50_15.txt - Instance 3,30,3,7,158,237
tai50_15.txt - Instance 3,0,1,2,174,195
tai50_15.txt - Instance 3,11,0,4,258,323
tai50_15.txt - Instance 3,11,1,2,323,380
tai50_15.txt - Instance 3,20,2,1,131,170
tai50_15.txt - Instance 3,1,0,1,170,232
tai50_15.txt - Instance 3,32,1,9,211,249
tai50_15.txt - Instance 3,24,1,14,438,471
tai50_15.txt - Instance 3,47,1,7,237,309
tai50_15.txt - Instance 3,48,1,7,309,406
tai50_15.txt - Instance 3,40,2,14,471,511
tai50_15.txt - Instance 3,17,0,5,298,329
tai50_15.txt - Instance 3,8,1,12,280,356
tai50_15.txt - Instance 3,3,0,9,249,296
tai50_15.txt - Instance 3,9,0,10,169,207
tai50_15.txt - Instance 3,15,0,11,42,54
tai50_15.txt - Instance 3,13,0,0,358,402
tai50_15.txt - Instance 3,3,1,10,296,328
tai50_15.txt - Instance 3,17,1,7,406,412
tai50_15.txt - Instance 3,41,0,13,248,254
tai50_15.txt - Instance 3,34,1,9,296,303
tai50_15.txt - Instance 3,4,0,1,232,244
tai50_15.txt - Instance 3,36,0,2,380,395
tai50_15.txt - Instance 3,20,3,6,238,254
tai50_15.txt - Instance 3,29,1,12,356,372
tai50_15.txt - Instance 3,19,0,10,328,359
tai50_15.txt - Instance 3,20,4,4,323,356
tai50_15.txt - Instance 3,21,1,9,303,341
tai50_15.txt - Instance 3,39,0,7,412,453
tai50_15.txt - Instance 3,44,0,0,402,446
tai50_15.txt - Instance 3,41,1,5,329,377
tai50_15.txt - Instance 3,31,0,1,244,295
tai50_15.txt - Instance 3,14,0,11,54,106
tai50_15.txt - Instance 3,45,3,13,262,316
tai50_15.txt - Instance 3,10,1,4,356,413
tai50_15.txt - Instance 3,17,2,12,412,474
tai50_15.txt - Instance 3,37,2,13,350,419
tai50_15.txt - Instance 3,5,2,2,395,476
tai50_15.txt - Instance 3,49,1,14,511,594
tai50_15.txt - Instance 3,18,2,2,476,563
tai50_15.txt - Instance 3,31,1,6,295,385
tai50_15.txt - Instance 3,27,1,9,341,440
tai50_15.txt - Instance 3,38,1,8,278,377
tai50_15.txt - Instance 3,34,2,11,303,381
tai50_15.txt - Instance 3,7,1,14,594,660
tai50_15.txt - Instance 3,24,2,12,474,548
tai50_15.txt - Instance 3,10,2,7,453,473
tai50_15.txt - Instance 3,40,3,6,511,559
tai50_15.txt - Instance 3,23,1,9,440,457
tai50_15.txt - Instance 3,22,3,1,371,463
tai50_15.txt - Instance 3,12,1,13,419,452
tai50_15.txt - Instance 3,3,2,3,350,449
tai50_15.txt - Instance 3,28,1,0,446,488
tai50_15.txt - Instance 3,6,1,14,660,718
tai50_15.txt - Instance 3,3,3,4,449,500
tai50_15.txt - Instance 3,30,4,12,548,553
tai50_15.txt - Instance 3,42,1,7,473,487
tai50_15.txt - Instance 3,26,3,10,359,364
tai50_15.txt - Instance 3,33,1,3,449,528
tai50_15.txt - Instance 3,11,2,6,559,635
tai50_15.txt - Instance 3,2,1,14,718,758
tai50_15.txt - Instance 3,45,4,4,500,529
tai50_15.txt - Instance 3,13,1,13,452,500
tai50_15.txt - Instance 3,0,2,5,377,384
tai50_15.txt - Instance 3,34,3,4,529,614
tai50_15.txt - Instance 3,31,2,5,385,447
tai50_15.txt - Instance 3,25,1,5,447,508
tai50_15.txt - Instance 3,33,2,13,528,537
tai50_15.txt - Instance 3,10,3,5,508,547
tai50_15.txt - Instance 3,9,1,4,614,657
tai50_15.txt - Instance 3,40,4,13,559,605
tai50_15.txt - Instance 3,16,2,7,487,536
tai50_15.txt - Instance 3,4,1,2,563,628
tai50_15.txt - Instance 3,28,2,5,547,572
tai50_15.txt - Instance 3,17,3,6,635,716
tai50_15.txt - Instance 3,35,2,5,572,669
tai50_15.txt - Instance 3,6,2,7,718,751
tai50_15.txt - Instance 3,32,2,6,716,810
tai50_15.txt - Instance 3,14,1,0,488,508
tai50_15.txt - Instance 3,43,1,1,463,497
tai50_15.txt - Instance 3,28,3,11,572,606
tai50_15.txt - Instance 3,46,1,7,751,828
tai50_15.txt - Instance 3,43,2,10,497,562
tai50_15.txt - Instance 3,48,2,8,406,431
tai50_15.txt - Instance 3,29,2,3,528,606
tai50_15.txt - Instance 3,1,1,0,508,591
tai50_15.txt - Instance 3,42,2,3,606,667
tai50_15.txt - Instance 3,24,3,1,548,638
tai50_15.txt - Instance 3,5,3,1,638,699
tai50_15.txt - Instance 3,47,2,8,431,493
tai50_15.txt - Instance 3,20,5,10,562,588
tai50_15.txt - Instance 3,48,3,14,758,850
tai50_15.txt - Instance 3,15,1,9,457,481
tai50_15.txt - Instance 3,4,2,0,628,631
tai50_15.txt - Instance 3,18,3,11,606,637
tai50_15.txt - Instance 3,22,4,7,828,831
tai50_15.txt - Instance 3,23,2,11,637,723
tai50_15.txt - Instance 3,26,4,5,669,689
tai50_15.txt - Instance 3,36,1,8,493,578
tai50_15.txt - Instance 3,23,3,5,723,819
tai50_15.txt - Instance 3,47,3,13,605,612
tai50_15.txt - Instance 3,21,2,14,850,924
tai50_15.txt - Instance 3,42,3,5,819,853
tai50_15.txt - Instance 3,37,3,6,810,866
tai50_15.txt - Instance 3,8,2,11,723,797
tai50_15.txt - Instance 3,43,3,12,562,650
tai50_15.txt - Instance 3,46,2,0,828,860
tai50_15.txt - Instance 3,24,4,0,860,912
tai50_15.txt - Instance 3,12,2,4,657,736
tai50_15.txt - Instance 3,33,3,2,628,646
tai50_15.txt - Instance 3,7,2,10,660,674
tai50_15.txt - Instance 3,9,2,6,866,875
tai50_15.txt - Instance 3,44,1,2,646,738
tai50_15.txt - Instance 3,30,5,6,875,922
tai50_15.txt - Instance 3,16,3,6,922,998
tai50_15.txt - Instance 3,41,2,6,998,1068
tai50_15.txt - Instance 3,17,4,8,716,788
tai50_15.txt - Instance 3,3,4,12,650,735
tai50_15.txt - Instance 3,36,2,7,831,833
tai50_15.txt - Instance 3,33,4,4,736,790
tai50_15.txt - Instance 3,47,4,10,674,750
tai50_15.txt - Instance 3,38,2,13,612,709
tai50_15.txt - Instance 3,20,6,9,588,633
tai50_15.txt - Instance 3,40,5,9,633,703
tai50_15.txt - Instance 3,6,3,11,797,849
tai50_15.txt - Instance 3,27,2,12,735,784
tai50_15.txt - Instance 3,19,1,12,784,860
tai50_15.txt - Instance 3,4,3,3,667,756
tai50_15.txt - Instance 3,27,3,14,924,968
tai50_15.txt - Instance 3,34,4,3,756,769
tai50_15.txt - Instance 3,38,3,12,860,874
tai50_15.txt - Instance 3,0,3,1,699,718
tai50_15.txt - Instance 3,6,4,4,849,875
tai50_15.txt - Instance 3,2,2,1,758,786
tai50_15.txt - Instance 3,49,2,6,1068,1099
tai50_15.txt - Instance 3,1,2,5,853,885
tai50_15.txt - Instance 3,36,3,4,875,879
tai50_15.txt - Instance 3,39,1,2,738,778
tai50_15.txt - Instance 3,30,6,10,922,964
tai50_15.txt - Instance 3,48,4,10,964,1018
tai50_15.txt - Instance 3,13,2,3,769,828
tai50_15.txt - Instance 3,10,4,8,788,849
tai50_15.txt - Instance 3,19,2,3,860,922
tai50_15.txt - Instance 3,45,5,1,786,852
tai50_15.txt - Instance 3,8,3,8,849,926
tai50_15.txt - Instance 3,0,4,3,922,1005
tai50_15.txt - Instance 3,11,3,5,885,974
tai50_15.txt - Instance 3,31,3,0,912,1009
tai50_15.txt - Instance 3,36,4,3,1005,1074
tai50_15.txt - Instance 3,7,3,2,778,873
tai50_15.txt - Instance 3,18,4,9,703,794
tai50_15.txt - Instance 3,22,5,9,831,834
tai50_15.txt - Instance 3,23,4,10,1018,1073
tai50_15.txt - Instance 3,28,4,10,1073,1132
